de-date;tavg;tmin;tmax;wind;globrad;precip;relhumid
;C_deg;C_deg;C_deg;m/s;MJ m-2 d-1;mm;%
19.09.2013;14.75666667;12.22;18.89;4.421666667;4.36910925;12.7565423;84.20833333
20.09.2013;13.22416667;10.91;17.22;2.724583333;6.541653813;3.844725667;85.625
21.09.2013;12.63791667;11.11;13.89;2.856086957;6.978769563;1.747153903;87.20833333
22.09.2013;11.93541667;10.24;12.78;2.825416667;5.855232;0.655918848;87.29166667
23.09.2013;9.850833333;7.75;12.22;3.7125;1.378593969;10.14177944;89.79166667
24.09.2013;7.665833333;6.11;8.98;3.367083333;3.313894063;7.509219926;88.75
25.09.2013;7.685;5.83;8.94;5.047083333;7.478981;0.407299493;78.75
26.09.2013;6.016666667;2.78;10;4.375833333;10.099388;0.927468718;72.41666667
27.09.2013;2.695833333;1.11;3.89;3.829090909;3.479704688;8.227088489;90.875
28.09.2013;3.085833333;0;6.11;2.886666667;7.146022;2.612714656;89.08333333
29.09.2013;4.275416667;-1.11;8.89;2.205416667;9.947564;1.358796144;82.75
30.09.2013;4.190833333;1.11;7.22;2.275833333;9.475856;0.950968824;87.70833333
01.10.2013;3.161666667;1.71;5;2.167916667;9.829049125;0.12325625;73.75
02.10.2013;3.405;0.58;7.22;2.55;10.198225;0.203445554;69.25
03.10.2013;2.88375;1.64;5;4.77375;8.155612313;0;72.04166667
04.10.2013;1.305416667;0;2.78;3.629565217;6.464553563;0.179752707;75.91666667
05.10.2013;0.992083333;-3.89;3.54;2.2225;7.746074438;0.118933618;72.20833333
06.10.2013;4.5225;-2.78;8.12;2.95625;6.8560015;0.229996906;79.875
07.10.2013;8.835833333;4.49;13.89;3.6225;11.462944;0;67.75
08.10.2013;9.621666667;7.03;12.78;3.7925;5.179677;0.244890165;77.25
09.10.2013;11.34166667;9.63;12.78;1.89125;4.962739813;0.324857043;85.5
10.10.2013;11.18791667;7.22;15;2.241666667;9.101894563;0.077262521;74.625
11.10.2013;11.19416667;7.78;16.11;1.99375;7.387049188;1.028261337;78.625
12.10.2013;10.41916667;6.11;15;1.977272727;7.646237688;0;79.125
13.10.2013;7.83125;2.22;13.89;2.576666667;7.548222938;0;74.5
14.10.2013;6.550833333;-2.22;11.11;2.644285714;7.673953313;0;65.625
15.10.2013;5.177916667;-2.78;11.11;2.284545455;4.635027938;0.345012304;78.41666667
16.10.2013;10.02166667;8.89;11.11;3.566666667;1.796850435;5.524043692;86.91666667
17.10.2013;9.959583333;5.81;12.78;2.6725;5.591624625;0.240795416;81.54166667
18.10.2013;7.17625;5.28;11.11;3.61;4.40694268;15.56939303;91.70833333
19.10.2013;7.305416667;1.11;12.78;5.345;3.979261438;1.149805947;87.95833333
20.10.2013;2.95125;-2.78;8.89;3.445416667;8.686098563;0.098481774;71.45833333
21.10.2013;6.202083333;4.46;7.53;2.495;1.269676918;4.258945715;80.66666667
22.10.2013;3.702083333;0;6.11;3.57875;2.229528313;5.824031774;86.04166667
23.10.2013;0.549583333;-3.27;5.32;2.416666667;8.733643688;0;72.5
24.10.2013;3.751666667;-0.41;7.78;4.985833333;8.149110875;0;64.91666667
25.10.2013;7.35625;5;9.58;3.399166667;3.29303377;0.446970473;82.16666667
26.10.2013;9.104583333;5;11.11;2.904583333;7.416138875;0.5620718;78.66666667
27.10.2013;8.839166667;7.01;11.11;3.456666667;1.114331832;3.221613239;90.58333333
28.10.2013;10.5275;8.89;12.22;3.39375;4.231521707;2.398333745;90.70833333
29.10.2013;11.62041667;8.46;15.01;3.413478261;6.919300688;0;83.91666667
30.10.2013;11.80875;8.89;17.22;1.593181818;5.004758563;1.492548996;85.75
31.10.2013;9.173333333;6.94;11.18;4.656521739;5.534652625;1.977423206;82.08333333
01.11.2013;5.5475;2.22;10;3.065833333;6.248307438;0;79.5
02.11.2013;7.28125;2.78;9.72;2.627916667;2.350303563;0.739187002;78.83333333
03.11.2013;8.19625;6.11;10;3.659583333;1.191504453;0.678714219;80
04.11.2013;10.32458333;7.78;12.22;3.771666667;2.054978926;2.474286826;86.16666667
05.11.2013;8.6025;3.82;12.78;2.991666667;3.142484188;0.306289483;93
06.11.2013;12.48583333;8.89;17.22;4.681666667;6.133850375;0;74.83333333
07.11.2013;10.07416667;7.78;12.78;5.253333333;2.671936918;6.308543889;80.16666667
08.11.2013;6.172083333;4.74;7.33;5.031666667;4.059433063;0.483526528;80.20833333
09.11.2013;8.982916667;6.11;12.22;2.007619048;1.905221359;1.259205863;90.58333333
10.11.2013;9.460833333;6.11;12.22;3.920416667;5.271792125;0;76.33333333
11.11.2013;5.23625;2.78;7.13;2.76826087;4.068230188;0.063408166;88.45833333
12.11.2013;6.707916667;5;8.18;1.381428571;2.278802828;2.262625378;92
13.11.2013;7.0275;6.11;7.78;1.525454545;1.465036313;0.556158993;91.33333333
14.11.2013;4.08;0;7.22;3.334347826;0.612504352;2.907130183;93.95833333
15.11.2013;2.8025;1.64;3.89;5.09625;4.01158125;0.13988954;75.125
16.11.2013;2.250833333;1.11;2.98;3.655833333;2.311759246;0.214044427;75.41666667
17.11.2013;3.42625;2.11;5;5.167916667;2.03475375;0.707353465;86.04166667
18.11.2013;3.01625;-2.78;6.11;5.645;5.09192675;0;71.08333333
19.11.2013;-2.035;-7.22;2.98;2.858095238;4.83560675;0;77.375
20.11.2013;-0.40375;-2.8;2.78;4.605;4.752135563;0;81.29166667
21.11.2013;3.181666667;1.86;5;3.922083333;2.120135895;0.255820385;86.125
22.11.2013;3.51125;2.78;5;4.056666667;0.719708793;0.238887544;87.58333333
23.11.2013;3.156666667;0;4.51;3.40625;2.909631559;0.103875995;82.125
24.11.2013;0.316666667;-2.78;3.01;3.184583333;2.494313813;0;83.79166667
25.11.2013;1.724166667;-1.11;4.25;4.45;2.689705016;6.910767406;70.70833333
26.11.2013;3.4275;2.22;5;4.125833333;0.890192922;1.443439789;87.75
27.11.2013;0.4775;-3.14;2.78;4.85625;1.572664266;0.247118922;85.875
28.11.2013;-2.053333333;-5;0.25;5.377916667;0.341630365;2.029150957;88
29.11.2013;1.420833333;0;2.22;4.817916667;2.192528395;1.199274324;84.125
30.11.2013;-0.279166667;-3.89;1.11;3.518333333;2.123708375;0.429697102;84.66666667
01.12.2013;0.150416667;-2.22;2.22;3.905;0.608043926;1.814092975;90.5
02.12.2013;1.454583333;-2.22;2.78;6.21;1.993676238;2.3534887;82.45833333
03.12.2013;-4.54375;-6.11;-2.78;6.082916667;3.639855313;0.510156329;73.41666667
04.12.2013;-1.867083333;-3.89;-0.86;4.1425;2.879582969;0.725655031;84.20833333
05.12.2013;-0.710833333;-2.22;1.11;4.573333333;0.531147719;1.905207988;87
06.12.2013;-1.177916667;-3.89;1.11;4.64;1.372465258;3.296018476;84.91666667
07.12.2013;-1.5025;-3.3;0;4.660416667;3.082200613;1.420202199;83.33333333
08.12.2013;-1.5775;-3.08;0;4.087916667;1.987150867;0.877289727;84.95833333
09.12.2013;-5.048333333;-8.89;-3.21;3.027916667;2.100982313;1.135689701;87.70833333
10.12.2013;-8.821666667;-11.11;-7.02;5.357083333;1.683470379;0.36309041;80.25
11.12.2013;-13.05833333;-18.89;-10;4.2875;3.171958438;0;79.65217391
12.12.2013;-12.19541667;-18.89;-5.84;2.603888889;1.605518281;0.74955821;77.18181818
13.12.2013;-4.010833333;-6.11;0;5.327083333;1.314063238;0.975575836;87
14.12.2013;-1.74;-5;1.11;7.417916667;2.489185813;0.239211222;73.04166667
15.12.2013;-8.3675;-11.22;-5;5.568333333;2.827636289;0.052055344;77.83333333
16.12.2013;-11.31875;-16.11;-7.22;2.769583333;3.152033559;0;84.17391304
17.12.2013;-1.1325;-6.11;2.22;5.258333333;1.071631855;0.473807333;86.79166667
18.12.2013;1.485416667;0.74;2.22;5.874166667;1.735036664;0.289430376;86.5
19.12.2013;0.03875;-1.39;1.11;2.900555556;1.526216984;0.336296464;79.25
20.12.2013;-1.384583333;-2.22;0;2.846086957;1.67749334;0.783955431;87.04166667
21.12.2013;-1.439583333;-3.89;1.11;3.429565217;1.218719484;1.818978461;92.16666667
22.12.2013;1.025833333;-2.22;2.22;5.592083333;1.698903082;0.155287824;79.25
23.12.2013;0.234166667;-2.22;2.22;3.58625;1.476891379;0.611941054;84.58333333
24.12.2013;1.56875;-1.11;3.89;4.533913043;1.745653902;0.375418676;86.33333333
25.12.2013;-0.645833333;-2.22;0;3.054761905;1.221449172;0.437668219;95.625
26.12.2013;-1.774166667;-2.78;-0.59;2.807619048;2.578881207;0.24367994;97.29166667
27.12.2013;-2.59;-5;0;3.142916667;1.291115648;0.189272847;94.58333333
28.12.2013;0.61625;0;1.11;3.182916667;0.846598289;0.3511877;92.75
29.12.2013;-0.629583333;-1.22;0.1;2.833636364;1.802079152;0.275123763;97.45833333
30.12.2013;-0.677083333;-1.23;0;2.421904762;1.287803223;0.544337541;98
31.12.2013;-1.31625;-2.22;-1.07;2.981304348;2.413268813;0.204782715;95.33333333
01.01.2014;-1.652083333;-2.78;-1.11;1.612666667;1.834950984;0.319554572;93.08333333
02.01.2014;-3.169166667;-4.29;-2.22;2.04;1.258420434;0.183407727;92.16666667
03.01.2014;-2.815;-3.89;-2.22;1.993888889;1.267729359;0.591316653;92.58333333
04.01.2014;-2.444166667;-3.03;-2.01;2.278;1.25603941;0.456551192;94.66666667
05.01.2014;-0.04625;-2.22;1.16;2.674347826;0.834176633;0.584198104;93.70833333
06.01.2014;0.219583333;-1.11;2.22;3.964583333;0.786568641;8.1853515;89.375
07.01.2014;0.455416667;0;1.11;1.746666667;1.64012759;0.744135148;96.79166667
08.01.2014;0.515833333;-0.11;1.11;2.983913043;1.463749797;1.03591918;94.70833333
09.01.2014;1.41875;0.74;2.29;3.698333333;0.247434395;5.279060686;96.33333333
10.01.2014;2.917916667;1.11;5;4.409583333;1.234298313;10.11704234;90.70833333
11.01.2014;2.35625;1.11;3.89;5.735833333;0.845216121;1.441178145;88.91666667
12.01.2014;1.91625;0.86;2.78;4.672083333;0.830140746;2.43413751;78.91666667
13.01.2014;-0.4175;-5;1.11;4.333913043;0.569185313;1.436647144;91.375
14.01.2014;-6.375416667;-7.43;-4.98;5.196666667;3.044912188;0.202317009;78.125
15.01.2014;-7.58625;-12.22;-5;2.966818182;1.83140375;0.203904739;80.83333333
16.01.2014;-0.734166667;-4.01;2.22;4.308333333;0.179056301;5.526310299;93.54166667
17.01.2014;-7.8825;-12.22;-3.89;6.31625;3.733142875;0.06894581;77.54166667
18.01.2014;-11.78708333;-15;-9.94;2.514761905;0.707622578;5.060786847;86.20833333
19.01.2014;-16.45833333;-22.22;-11.11;3.3725;3.974389313;0;81.85
20.01.2014;-19.03375;-22.78;-12.22;2.049411765;4.673021;0;79.91304348
21.01.2014;-17.17833333;-22.78;-10;2.3275;5.156701125;0;77.47619048
22.01.2014;-13.91416667;-17.22;-11.02;4.52;2.049789625;2.839007881;81.75
23.01.2014;-12.55125;-13.25;-12.22;4.124166667;1.5863385;5.44593134;82.95833333
24.01.2014;-13.94583333;-18.89;-12.22;4.187916667;2.5756395;0.756267415;80.43478261
25.01.2014;-18.17666667;-22.78;-13.89;3.295833333;5.120789375;0;77.86363636
26.01.2014;-21.44791667;-27.22;-14.93;1.463125;4.870654063;0.057220459;78.68181818
27.01.2014;-20.94666667;-27.78;-13.89;1.576153846;5.066609375;0;78.0952381
28.01.2014;-18.99291667;-20.98;-16.91;4.026086957;5.023139;0;76.60869565
29.01.2014;-22.20416667;-25.51;-18.89;3.992916667;6.545987563;0;69.08333333
30.01.2014;-25.48375;-28.89;-20;2.745;6.497929438;0;61.29166667
31.01.2014;-24.63541667;-31.11;-17.22;1.901428571;6.55581625;0;64.26086957
01.02.2014;-22.71416667;-30;-12.78;1.954090909;6.736980813;0;64.26086957
02.02.2014;-20.07125;-25;-13.71;2.388695652;5.86211825;0;64.09090909
03.02.2014;-16.56708333;-22.78;-9.94;2.804166667;6.940557375;0;68.29166667
04.02.2014;-7.8325;-12.78;-4.79;4.932916667;5.652655688;0;72.45833333
05.02.2014;-5.465416667;-7.22;-5;2.422941176;4.856554063;0.24051471;93.125
06.02.2014;-8.42875;-12.78;-5;1.585384615;6.9544625;0;91.54166667
07.02.2014;-8.57;-12.78;-5;2.371428571;3.595538375;0.294338955;91.33333333
08.02.2014;-2.909166667;-5;-1.11;2.676956522;2.327821188;1.545014093;90.70833333
09.02.2014;-3.00625;-5;-1.79;4.473333333;0.610134391;4.100204678;93
10.02.2014;-2.386666667;-3.89;-1.11;3.165;3.495374125;0.684933068;95.16666667
11.02.2014;-0.65;-2.78;2.22;2.91826087;0.897308422;3.054541943;95.45833333
12.02.2014;1.144583333;0;2.22;2.50125;4.585560063;0.390533169;94.58333333
13.02.2014;1.5475;0.61;3.06;2.959;4.092693813;0.594898738;94.75
14.02.2014;1.588333333;0;3.34;4.0025;5.236439875;0.994079513;92.04166667
15.02.2014;0.7525;0;2.22;1.713636364;2.944523625;1.025638951;96.66666667
16.02.2014;0.737916667;0;2.22;1.673125;5.634376125;0.269630284;94.29166667
17.02.2014;0.561666667;0;2.22;2.958421053;1.989691313;2.992696827;91.91666667
18.02.2014;1.756666667;0.54;3.89;5.243333333;6.507551938;0.703160214;82.16666667
19.02.2014;1.775;0.74;2.78;4.680434783;5.8543975;0;77.625
20.02.2014;1.3525;0;2.22;3.282173913;1.276759875;3.313630077;89.66666667
21.02.2014;-0.046666667;-2.78;2.78;2.751428571;7.026386;0.633428193;76.58333333
22.02.2014;1.049583333;-2.22;3.89;2.477916667;7.100995063;0.213898718;79.54166667
23.02.2014;-0.885833333;-2.78;1.11;3.68625;6.757765313;0;81.04166667
24.02.2014;-3.0125;-7.22;-0.58;3.492083333;9.921646;0;77.29166667
25.02.2014;-6.510416667;-11.11;-0.26;3.754583333;10.359147;0;68.375
26.02.2014;-7.535833333;-12.22;-1.39;4.023333333;10.570499;0;63.29166667
27.02.2014;-3.80625;-8.89;2.78;4.17625;11.229845;0;51.65217391
28.02.2014;-4.510416667;-8.89;1.11;2.60125;10.369205;0;55.04166667
01.03.2014;-3.442083333;-5.18;-1.57;2.352083333;8.177600125;0;79.5
02.03.2014;-0.82625;-2.78;1.21;2.851666667;6.524017938;0.311609227;86.20833333
03.03.2014;0.129583333;-2.22;2.22;3.821666667;3.3298905;2.789124163;79.16666667
04.03.2014;-0.800416667;-2.22;1.11;3.562083333;2.449279375;1.360256094;94.45833333
05.03.2014;-0.2925;-2.22;2.22;2.733333333;5.311162688;0.246977273;87.91666667
06.03.2014;-0.082916667;-2.22;2.91;2.425;10.101607;0;80.75
07.03.2014;-0.875416667;-5;4.87;2.363043478;12.686552;0;68.91666667
08.03.2014;-0.933333333;-6.11;4.72;2.137916667;13.255548;0;74.29166667
09.03.2014;-0.24875;-6.11;5;2.235652174;13.245702;0;81.91666667
10.03.2014;0.59125;-3.89;7.84;1.778695652;13.332673;0;83.58333333
11.03.2014;5.013333333;-2.78;12.78;2.663043478;13.564062;0;61.95833333
12.03.2014;2.287083333;0;3.89;3.922916667;9.935557;0.325881279;74.58333333
13.03.2014;3.040416667;-2.22;8.16;4.285833333;11.828868;0.391788373;71.83333333
14.03.2014;5.637083333;0;11.11;3.576956522;13.935162;0;69.04166667
15.03.2014;6.204166667;0.3;11.11;4.73826087;13.662355;1.296966104;55.16666667
16.03.2014;3.459166667;-1.11;11.11;5.045;10.290054;2.398441546;72.66666667
17.03.2014;-0.073333333;-2.22;2.22;4.71;8.259542;2.972264527;80.33333333
18.03.2014;-2.070833333;-5;0;5.072916667;12.457651;1.43032847;69.16666667
19.03.2014;-0.77125;-6.82;5;4.27875;7.483466938;3.319213865;73.45833333
20.03.2014;2.057916667;-2.22;6.11;3.757391304;6.751026125;3.46796331;80.79166667
21.03.2014;0.092916667;-5.01;4.15;4.044545455;15.894253;0;64.41666667
22.03.2014;7.952916667;2.22;15;5.791666667;16.16316;0;57.08333333
23.03.2014;10.645;3.84;17.78;3.729583333;16.201045;0;47.75
24.03.2014;9.981666667;2.22;18.13;3.61125;16.356219;0;50.875
25.03.2014;9.5575;2.64;17.97;3.404583333;16.414221;0;63.79166667
26.03.2014;8.659583333;-1.11;17.22;3.204;16.338308;0;64.83333333
27.03.2014;4.794583333;0.93;10;4.433913043;16.911921;0;69.95833333
28.03.2014;4.300416667;-1.11;11.11;4.393809524;16.262475;0;63.83333333
29.03.2014;-1.997083333;-5;1.04;6.270416667;16.571243;0;52.33333333
30.03.2014;0.509583333;-5;6.29;4.87173913;17.904551;0;45.54166667
31.03.2014;4.317083333;-2.22;10.13;4.062083333;14.57354;2.903191606;54.5
01.04.2014;0.24;-2.78;2.78;5.000416667;16.096278;1.213190379;82.54166667
02.04.2014;-1.07;-6.11;2.94;4.825833333;17.055175;0.280847904;60.66666667
03.04.2014;2.28875;-2.78;7.78;4.48375;16.638205;0;44.04166667
04.04.2014;1.55;0;2.78;3.655;3.679758125;5.241767969;72.16666667
05.04.2014;0.520416667;-2.22;2.78;7.4025;18.65995;0.472933054;62.58333333
06.04.2014;4.342916667;-5;12.22;4.762916667;19.594316;0;41.66666667
07.04.2014;7.413333333;1.09;13.89;4.102916667;14.355272;0;35.29166667
08.04.2014;7.742083333;2.17;12.22;2.926818182;9.454966848;6.597999949;71.79166667
09.04.2014;4.669583333;1.11;8.89;2.665;13.24085519;7.017194614;77.16666667
10.04.2014;3.38875;0.99;7.22;4.38125;11.337482;0.233620405;60.79166667
11.04.2014;2.480416667;-1.44;6.21;3.684347826;20.997519;0;53.625
12.04.2014;3.937083333;-2.78;10;4.26375;20.579492;0;48.58333333
13.04.2014;5.016666667;2.81;7.78;4.379583333;17.74124038;2.988270484;61.95833333
14.04.2014;7.29875;3.58;12.22;4.360869565;7.082004;2.116490854;83.95833333
15.04.2014;10.42125;5;16.11;3.68875;15.810074;0.488620222;69.375
16.04.2014;11.46166667;5;17.78;3.409565217;17.511065;0;64.45833333
17.04.2014;10.80291667;3.89;16.11;3.066842105;17.983445;0.06107986;65.08333333
18.04.2014;12.72083333;5.04;18.89;2.777727273;18.663366;0.052332878;49.08333333
19.04.2014;14.86208333;6.11;21.19;3.197142857;21.793737;0;43.70833333
20.04.2014;15.63708333;7.78;22.78;4.520833333;21.841924;0;34.04166667
21.04.2014;17.65166667;10.82;25;4.300454545;18.40347;0.723779202;42.5
22.04.2014;15.84291667;12.14;21.11;3.367826087;9.481689;0.801194692;49.54166667
23.04.2014;14.66166667;7.78;21.11;2.987894737;18.018618;2.621270774;65.625
24.04.2014;8.559166667;5;12.78;4.70625;23.549561;0;43.08333333
25.04.2014;7.124583333;-3.89;15;4.079444444;23.353561;0;40.08333333
26.04.2014;10.51916667;2.78;16.24;3.161428571;23.469653;0;35.625
27.04.2014;10.42458333;1.11;18.36;1.482307692;23.53234;0;37.16666667
28.04.2014;14.15625;7.22;21.11;3.313181818;20.36382;0;39.54166667
29.04.2014;12.21833333;7.77;17.22;3.24875;19.758762;1.193516684;63.20833333
30.04.2014;10.39125;7.78;13.89;2.041176471;9.135;2.810001373;88.33333333
01.05.2014;12.59041667;3.89;21.11;2.458;19.902265;0.417956384;75.41666667
02.05.2014;14.25916667;6.11;22.22;1.523333333;18.619873;1.886418555;68.08333333
03.05.2014;11.47083333;7.22;15;4.363333333;24.500934;0;46.79166667
04.05.2014;10.84208333;2.78;17.78;3.076363636;24.069621;1.247232547;40.91666667
05.05.2014;11.83458333;6.72;15;4.7225;4.48508;16.6561231;83.41666667
06.05.2014;6.0825;2.74;10;4.6525;22.339423;0.295877573;68.66666667
07.05.2014;6.785416667;0;12.78;3.552380952;24.628525;0;60.54166667
08.05.2014;11.63708333;2.78;18.98;3.498181818;25.263377;0;49.875
09.05.2014;14.07208333;7.22;20;3.3775;24.628147;0;50.70833333
10.05.2014;14.2425;9.48;22.22;2.57;10.030231;3.525851993;57.33333333
11.05.2014;16.22375;11.38;22.22;2.79625;16.159868;2.420170931;72.83333333
12.05.2014;17.01583333;7.78;25;2.269411765;21.935022;0.69767877;69.125
13.05.2014;18.73291667;13.89;23.89;3.5325;22.931052;1.217534824;66.5
14.05.2014;16.98333333;8.89;22.78;2.231;25.612948;0;53.20833333
15.05.2014;19.45208333;12.43;26.11;3.492272727;24.038472;0;48.5
16.05.2014;22.11083333;14.43;28.89;4.556086957;25.042982;0;53.66666667
17.05.2014;24.68583333;16.99;32.22;3.08625;24.649499;0.344061438;49.91666667
18.05.2014;25.16166667;17.22;32.22;3.95826087;24.563939;0.42667985;48.75
19.05.2014;23.52458333;17.78;29.41;4.627083333;25.345509;0.384196639;44.41666667
20.05.2014;19.73416667;8.89;27.22;3.232631579;27.102155;0;44.91666667
21.05.2014;20.06083333;10;27.78;2.264285714;26.99302;0;48.875
22.05.2014;20.87958333;12.22;28.89;1.682307692;25.288595;0;50.04166667
23.05.2014;21.67041667;11.11;30;1.29;23.197145;0;46.54166667
24.05.2014;23.42791667;12.78;31.11;2.31125;23.063067;0.060893595;46.70833333
25.05.2014;23.74625;13.89;32.22;1.822142857;22.260058;0.63021481;48
26.05.2014;23.46375;15;30;2.633157895;23.514388;0.911515672;48.79166667
27.05.2014;22.8625;16.11;30;2.008666667;21.431781;1.084017931;54
28.05.2014;21.56333333;15;27.22;2.564705882;21.380676;2.192590851;59.58333333
29.05.2014;19.90333333;16.11;25;4.14875;19.950319;8.201357443;69.25
30.05.2014;19.51;16.84;22.83;3.88375;16.339973;7.142429909;70.16666667
31.05.2014;20.42333333;15;26.11;5.304166667;23.379914;0.450611115;41.29166667
01.06.2014;21.26583333;16.39;26.11;5.599130435;22.21203;0.554064332;38.95833333
02.06.2014;23.09916667;17.78;28.89;5.167916667;26.85722;0;29.91666667
03.06.2014;21.85708333;11.11;28.89;4.608888889;28.485972;0;30.54166667
04.06.2014;22.45;13.89;30;4.64;28.26097;0;28.95833333
05.06.2014;24.09583333;13.84;32.22;3.248333333;27.189833;0;32.125
06.06.2014;25.78166667;18.58;32.22;2.736818182;24.007139;0;34.08333333
07.06.2014;23.99041667;16.11;32.22;1.984285714;22.339979;0.154547393;43.5
08.06.2014;22.63208333;15;30;1.959333333;22.992958;0.966524472;50.95833333
09.06.2014;19.94875;13.89;26.11;2.687058824;21.417148;6.323793205;67.75
10.06.2014;15.74625;12.22;22.22;3.73;19.656861;3.61414114;74.875
11.06.2014;14.3775;11.11;17.78;4.095;15.312199;4.386218032;85
12.06.2014;14.38208333;11.11;18.94;4.655833333;20.090832;0;75.375
13.06.2014;15.0975;7.78;21.11;3.040909091;18.020688;0.813245773;65.41666667
14.06.2014;14.32875;10;20;2.537;17.326788;7.498399587;78.20833333
15.06.2014;14.60583333;11.86;18.89;3.71625;16.646084;5.667122212;77.29166667
16.06.2014;14.79875;10;21.11;2.5035;22.068588;6.048579249;78.33333333
17.06.2014;15.06166667;10;20;2.451578947;21.829147;2.342304069;72.20833333
18.06.2014;15.16041667;11.11;20;3.808;24.856635;0;62.375
19.06.2014;13.68375;7;18.96;3.386190476;20.419903;0.417334348;61.125
20.06.2014;16.44958333;7.22;22.78;1.905714286;18.802625;0;59.875
21.06.2014;15.28875;11.11;20;2.887142857;2.838427375;27.45653037;81.41666667
22.06.2014;16.26333333;12.58;20.16;4.787727273;23.326329;0.250607729;70.08333333
23.06.2014;16.18916667;11.08;21.11;3.418571429;23.222298;0.749283005;63.70833333
24.06.2014;15.52291667;11.11;20;2.912105263;21.580609;1.3984861;63.33333333
25.06.2014;15.86791667;10;21.11;2.56;22.554949;2.100804588;74.04166667
26.06.2014;16.24208333;10;22.22;1.724;22.973603;16.16129279;59.08333333
27.06.2014;12.80291667;9.86;15;5.18;2.005886188;22.31412068;89.45833333
28.06.2014;13.28375;8.89;17.22;6.577083333;19.20406;0.357536366;65.95833333
29.06.2014;13.76458333;5;20;3.518;28.743074;0;59.70833333
30.06.2014;16.79916667;7.78;23.89;2.850625;25.838063;0;63.41666667
01.07.2014;20.96416667;11.11;28.89;3.087894737;28.2706;0;52.29166667
02.07.2014;21.58541667;15;27.78;3.980416667;23.427101;4.11067903;51.04166667
03.07.2014;18.28708333;12.04;23.89;3.391428571;24.644048;0;60.83333333
04.07.2014;18.80208333;12.22;25;2.372777778;20.662376;0;59.79166667
05.07.2014;19.86041667;13.89;25;2.13;22.229408;0;59.95833333
06.07.2014;19.58541667;12.22;25.53;2.2375;21.859474;0;61.58333333
07.07.2014;21.07291667;16.71;25.43;2.592352941;16.401408;0;61.33333333
08.07.2014;21.24958333;13.89;26.11;3.19;21.656182;0.055382028;55.75
09.07.2014;21.26875;15;27.22;2.339;22.553971;2.032759599;53.83333333
10.07.2014;20.33125;13.89;27.22;1.510909091;18.621409;1.440883614;60.29166667
11.07.2014;20.61541667;16.79;26.11;2.6875;15.30199;4.939058097;70
12.07.2014;23.36625;17.22;29.39;3.705;24.360469;0;55.45833333
13.07.2014;20.5725;15.03;26.11;5.766666667;22.932309;0.514537096;46.04166667
14.07.2014;20.78583333;10;28.89;3.944705882;24.399757;0;43.29166667
15.07.2014;23.54125;14.1;31.11;1.964375;19.709126;0;48.5
16.07.2014;23.67583333;17.78;30;2.504;21.13769;0.672166469;52.75
17.07.2014;24.81833333;13.89;32.78;1.3275;24.393638;0.469205494;48.5
18.07.2014;24.56125;16.11;32.22;3.231176471;21.215886;0.740478441;51.95833333
19.07.2014;21.95875;17.22;27.22;3.204782609;26.065433;0;56.25
20.07.2014;21.46291667;13.89;27.78;1.3675;25.158968;0;44.375
21.07.2014;20.60625;12.78;27.22;1.756875;17.554857;1.010239124;52.75
22.07.2014;20.4375;15.24;27.22;3.146956522;19.620078;0.173449516;46
23.07.2014;20.5825;11.11;27.78;1.77;26.606376;0;41.70833333
24.07.2014;20.80708333;10;28.89;1.610769231;24.440029;0;45.25
25.07.2014;21.57166667;13.89;27.22;2.737058824;21.954739;0.950336456;49.20833333
26.07.2014;21.50083333;12.78;30;3.368181818;23.969334;0;50.79166667
27.07.2014;20.26208333;12.78;27.22;2.589230769;25.982404;0;50.16666667
28.07.2014;21.53708333;10;30;0.67;25.652013;0;49.45833333
29.07.2014;23.4975;15;32.22;1.853846154;22.901951;0;48.04166667
30.07.2014;24.31666667;15;32.78;1.708;21.382598;0;49.16666667
31.07.2014;24.51541667;13.89;32.82;1.434545455;23.144179;0.574961305;44.625
01.08.2014;25.68416667;15;35;1.015555556;24.761905;0;36.83333333
02.08.2014;26.23;16.11;35;1.488571429;20.074976;0;40.04166667
03.08.2014;26.48625;17.22;33.89;2.342;20.962512;0.818250235;42.70833333
04.08.2014;24.32041667;19.16;28.97;3.392083333;23.066296;0;49.41666667
05.08.2014;21.80458333;16.11;27.22;2.410769231;19.970319;2.552139107;61.375
06.08.2014;21.22666667;16.91;28.01;1.615294118;19.279995;5.507535534;68.70833333
07.08.2014;22.60916667;16.09;30;1.744444444;19.254968;4.208142404;58.41666667
08.08.2014;22.46958333;13.89;28.89;2.492222222;21.136536;1.493871212;57
09.08.2014;22.78416667;16.11;30;3.762857143;22.133706;0.136643648;54.04166667
10.08.2014;24.49125;13.89;32.78;1.718;19.993409;0.088021159;49.04166667
11.08.2014;24.48333333;17.22;32.78;2.245;18.00768;3.892935347;54.08333333
12.08.2014;24.445;16.11;32.78;1.712666667;19.675283;1.782201463;56.83333333
13.08.2014;25.46875;17.22;33.89;2.728235294;19.529156;0.312015414;50.16666667
14.08.2014;26.45333333;19.34;33.89;2.426;21.908611;0;52.04166667
15.08.2014;28.2775;18.89;37.22;2.588181818;21.996365;0;44.95833333
16.08.2014;22.23458333;17.22;27.78;3.574444444;19.661016;1.163482666;64.70833333
17.08.2014;21.10333333;12.22;27.78;3.26625;19.191917;0.171422958;54.625
18.08.2014;18.11583333;15.78;21.37;2.053684211;14.270474;0;64.54166667
